category,phone,description,url,website_url,summary
"Медицина,Стоматология","Телефон:,
    ,
            ,
                    ,XXX-XX-XX (показать),        ,
        ,
","
.kha-info-table {
	background-color:#ffffff;
	border: 3px solid #bddbb2;
	margin-top: 20px;
	margin-bottom: 20px;
	}
	
table .kha-info-table {
	margin-top: 20px;
	margin-bottom: 20px;
	}
	
.kha-info-table td
{
	background-color:#ffffff;
	padding:5px;
	border-bottom: 1px #bddbb2 solid;
	border-left: 1px #bddbb2 solid;
	font-size:14px;
	}

.kha-info-table th
{
	background-color:#bddbb2;
	padding:5px;
	border-bottom: 1px #bddbb2 solid;
	border-left: 1px #bddbb2 solid;
	font-size:14px;
	text-align:center;
	}	
	
	
.kha-info-table .left
{
	text-align:left;
	border-left: none;
	}	
	
.kha-info-table .green td 
{
	background-color:#e9f3e5;
	}	,
	В эру развития стоматологии и стоматологических услуг очень важно найти не только профессионального стоматолога, которому бы вы смогли доверить свои зубы, но и такую клинику, посещая которую, вам бы не пришлось испытывать чувства дискомфорта и неуверенности.,
	Именно для вас в Харькове работает кабинет эстетической стоматологии «Bella Vista», которая предлагает своим клиентам самые современные и качественные услуги, оказываемые на самом высоком технологическом уровне.,
	Методика нашего лечения отличается безопасностью и безболезненностью, поэтому нас могут посещать клиенты абсолютно разных возрастов: от самых маленьких до самых взрослых. Таким образом, мы практикуем семейную стоматологию.,
	Кабинет эстетической стоматологии «Bella Vista» предлагает своим клиентам широкий спектр услуг, который основан на применении инновационных материалов с учетом всех новых разработок и технологий. У нас вы можете вылечить кариес, сделать высокоточное и эстетичное протезирование, вживить имплант. Так же мы предоставляем услуги, связанные с косметической стоматологией, и проводим даже сложные операции, связанные с челюстно-лицевыми проблемами.,
	Обратившись за помощью в  кабинет эстетической стоматологии «Bella Vista»,  вы получите качественное обслуживание европейского уровня, где для всех сотрудников клиники важен не только результат, но и тот факт, чтобы клиент чувствовал себя максимально комфортно в течении всего периода лечения.,
	Наша клиника отличается своей гибкой ценовой политикой. Мы всегда сумеем подобрать своим клиентам такое лечение, которое они могут себе позволить исходя из своих финансовых возможностей. А мы, в свою очередь, гарантировано окажем высококачественные услуги. В «Bella Vista» работают опытные специалисты, которые постоянно обучаются всем стоматологическим методикам, появляющимся на рынке этих услуг. Уровень их профессионализма вас приятно удивит. Мы беремся за любую проблему, будь то установка обычной пломбы, отбеливание зубов или сложное протезирование и лечение. Для нас нет ничего невозможного. Ведь мы команда профессионалов, слаженно и уверенно достигающих поставленных целей.,
	Кабинет эстетической стоматологии «Bella Vista», всегда к вашим услугам.,
	Приходите к нам на первичную диагностику и консультацию.,
	Мы с радостью вам поможем.,
,Профессиональная гигиена полости рта,
 , ,
 ,Снятие зубного камня, налета при помощи ультразвукового аппарата (одна челюсть) ,
 ,160.00 грн.,
 ,Снятие зубного камня, налета при помощи содоструйного аппарата KaVo PROPHYflex 3(Air Flow) (одна челюсть) ,
 ,180.00 грн.,
 ,Отбеливание зубов (одна челюсть,с повторной коррекцией),
 ,800.00 грн.,
 ,Отбеливание зубов с помощью световой лампы (одна челюсть),
 ,800.00 грн.,
 ,Отбеливание 1 зуба (эндоотбеливание),
 ,160.00 грн.,
 ,Отбеливание дом (каппа + 2 шприца),
 ,1350.00 грн.,
 ,Установка украшения камешек- ""скайс"" (одна единица),
 ,200.00 грн.- 240.00 грн.,
 ,
 Терапевтическое лечение,
 ,
 ,Анестезия инфильтрационная -  проводниковая, интралигаментарная ,
 ,60.00 грн.,
 ,Пломба из стеклоиономерного материала (одна единица) ,
 ,180.00 грн.,
 ,Пломба из фотополимерного (бюджетного) материала (одна единица) ,
 ,200.00 грн.,
 ,Реставрация  из фотополимерного (филтек, градиа, амелоген) материала (одна ед.),
 ,270.00 грн. -  300.00 грн.,
 ,Постоянные пломбировочные материалы:,
 , ,
 ,Под коронку,
 ,140.00 грн.,
 ,Герметизация фиссур  (1зуб),
 ,150.00 грн.,
 ,Полное восстановление (одна единица) ,
 ,600.00 грн.,
 ,Фиксация одного стального (титанового) штифта для улучшения фиксации пломбы (без наложения пломбы) ,
 ,100.00 грн.,
 ,Фиксация одного внутриканального стекловолоконного штифта (без наложения пломбы),
 ,180.00 грн.,
 ,Наложение коффердама ,
 ,70.00 грн.,
 ,Покрытие зубов фторлаком (одна единица) ,
 ,20.00 грн.,
 ,Снятие гиперестезии (одна челюсть) ,
 ,50.00 грн.,
 ,Курс лечения заболеваний пародонта (иньекции) 2 ч – 1 посещ.,
 ,100.00 грн.,
 ,Пломбировка корневых каналов:,
 , ,
 ,
 -  1 канал
 ,
 ,100.00 грн.,
 ,
 - 2 канала 
 ,
 ,150.00 грн.,
 ,
 - 3 канала
 ,
 ,200.00 грн.,
 ,Лечебные прокладки:«кальцийсодержащие»,
 ,40.00 грн.,
 ,С использованием гуттаперчевых штифтов за каждый канал,
 ,30.00 грн.,
 ,Пломбировка  корневых каналов  с использованием эндомотора:,
, ,
 ,
 -  1 канал
 ,
 ,120.00 грн.,
 ,
 - 2 канала 
 ,
 ,170.00 грн.,
 ,
 - 3 канала
 ,
 ,220.00 грн.,
 ,Распломбировка, расширение корневого канала:,
 , ,
 ,
 - 1 канал 
 ,
 ,60.00 грн.,
 ,
 - 2 канала 
 ,
 ,90.00 грн.,
 ,
 - 3 канала 
 ,
 ,120.00 грн.,
 ,Лечение периодонтита,
, ,
 ,
 - 1 канал 
 ,
 ,80.00 грн.,
 ,
 - 2 канала 
 ,
 ,100.00 грн.,
 ,
 - 3 канала 
 ,
 ,120.00 грн.,
 ,Лечение гранулем, кистогранулем, кист с использованием кальций содержащих препаратов для временного пломбирования:,
 , ,
 ,
 - 1 канал 
 ,
 ,80.00 грн.,
 ,
 - 2 канала 
 ,
 ,100.00 грн.,
 ,
 - 3 канала 
 ,
 ,120.00 грн.,
 ,Временные пломбировочные материалы:,
 , ,
 ,-  водный дентин,
 ,20.00 грн.,
 ,-  фотополимерный ,
 ,40.00 грн.,
 ,Полное восстановление коронки зуба (хим. композит  бюджетный),
 ,320.00 грн.,
 ,Шинирование зубов 1 единица,
 ,80.00 грн.,
 ,""Вектор- терапия"" (первое посещение) ,
 ,1600.00 грн.,
 ,""Вектор- терапия"" (повторное посещение в течение года) ,
 ,800.00 грн.,
 ,Хирургия,
 ,
 ,Консультация расширенная,
 ,160.00 грн.,
 ,Повторный осмотр пациента (осмотр, контроль назначенного лечения) ,
 ,80.00 грн.,
 ,Анестезия инфильтрационная -  проводниковая, интралигаментарная ,
 ,60.00 грн.,
 ,Удаление зуба ,
 ,150.00 грн.- 250.00 грн.,
 ,Удаление зуба сложное ,
 ,от 400.00 грн.,
 ,Удаление ретенированного зуба (анестезия,абтурация,шовный) ,
 ,от 1050.00 грн.,
 ,Лечение альвеолит,
 ,100.00 грн.,
 ,Вскрытие абсцесса, периостита («флюса»), дренирование ,
 ,100.00 грн.,
 ,Лоскутная операция (один зуб) ,
 ,500.00 грн.,
 ,PRGF (тромбацитарный сгусток с факторами роста,по методике BTI) ,
 ,900.00 грн.,
 ,PDRF (тромбацитарный сгусток с факторами роста),
 ,400.00 грн.,
 ,БоТП (богатая тромбоцитами плазма),
 ,400.00 грн.,
 ,Наложение шва на края лунки,
 ,120.00 грн.,
 ,Обтурация лунки:  -  Альвеостаз,
 ,200.00 грн.,
 ,
 - Коллапан,Стимул осс
 ,
 ,240.00 грн.,
 ,
 - Графт
 ,
 ,450.00 грн.- 900.00 грн.,
 ,
 - Остеопласт
 ,
 ,260.00 грн.,
 ,Повязка на лунку,
 ,30.00 грн.,
 ,Медикоментозная обработка раны,
 ,50.00 грн.,
 ,Операция цистэктомия с резекцией верхушки корня зуба (один зуб) ,
 ,800.00 грн.,
 ,Операция цистэктомия с резекцией верхушки корня зуба (два зуба),
 ,1200.00 грн.,
 ,Гемисекция,
 ,340.00 грн.,
 ,Пластическое закрытие дефекта в области одного зуба ,
,240.00 грн.,
 ,Устранение рецессии в области одного корня зуба ,
 ,960.00 грн.,
 ,Заполнение дефекта костной ткани реплантантом (одна единица) ,
 , 3900.00 грн.,
 ,Операция костной пластики с использованием барьерной мембраны (сегмент) ,
 , 5400.00 грн.,
 ,Пародонтальная лоскутная операция с использованием костно- пластического материала и мембраны (один сегмент)  ,
 , 5000.00 грн.,
 ,Операция открытый синус лифтинг ,
 , 6800.00 грн.,
 ,Закрытый синус лифтинг,
 ,1740.00 грн.,
 ,Иссечение ""капюшона"" ,
 ,150.00 грн.,
 ,Ортопедия,
 ,
 ,Несъемное протезирование,
 ,
 ,Металлокерамика,
 , ,
 ,М.К. «Наритаке»,
 ,700.00 грн.,
 ,-  на  импланте ,
 ,950.00 грн.,
 ,М.К. «Вита»,
 ,1000.00 грн.,
 , -  на импланте,
 ,1350.00 грн.,
 ,М.К. 1 ед. на лапках (с фиксацией),
 ,2000.00 грн.,
 ,С уступом, искусственной десной ,
 ,+250.00 грн.,
 ,  -  на хром- кобальтовом сплаве,
 ,+250.00 грн.,
 ,  -  экспресс- керамика (2 дня),
 ,+100%,
 ,Безметалловая керамика на каркасе из оксида циркония (винир, коронка вкладка),
 ,2250.00 грн.,
 ,  -  на импланте +300.00 грн. ,
 ,2550.00 грн.,
 ,Безметалловая фрезерованнаяиз оксида циркония (коронка, винир, вкладка),
 ,1800.00 грн.,
 ,Пресс керамика IPSe.max,
 ,2500.00 грн.,
 ,-  вкладка,
 ,1800.00 грн.,
 ,Цельнолитая коронка,
 ,350.00 грн.,
 ,Временная  коронка (композит),
 ,160.00 грн. – 180.00 грн.,
 ,Формирование ложа понтика( под каждый понтик) ,
 ,50.00 грн.,
 ,Снятие-  штампованной коронки,
 ,40.00 грн.,
 ,-  металлокерамической коронки,
 ,50.00 грн.,
 ,Фиксация  -  штампованной коронки,
 ,40.00 грн.,
 ,-  металлокерамической коронки,
 ,50.00 грн.,
 ,Литая культевая вкладка,
 ,300.00 грн.,
 ,Циркониевая культевая вкладка,
 ,1300.00 грн.,
 ,
,Съемное протезирование,
 ,
 ,Бюгельный протез металл. -  на опорно- удерж. кламмерах  ,
 ,4000.00 грн.,
 ,  -  многозвеньевой кламмер ,
 , +400.00 грн.,
 ,Бюгельный протез ацеталь -  на опорно- удерж. кламмерах  ,
 ,3600.00 грн.,
 ,Бюгельный протез  на аттачменах «Бредент»,
 ,6000.00 грн.,
 ,Бюгельный протез  (фрезеровка + кламмера),
 ,6000.00 грн.,
 ,Бюгельный протез  с ригельным замком МК- 1,
 ,9000.00 грн.,
 ,Бюгельный протез  к телескопическим коронкам ,
 ,9000.00 грн.,
 ,Цельнолитая телескопическая коронка,
 ,1250.00 грн.,
 ,Бюгельный протез  к телескопическим коронкам, телескопическая коронка,
 ,2000.00 грн.,
 ,Полипропиленовый ЧСПП ПСПП,
 ,1800.00 грн.,
 ,Нейлоновый  ЧСПП ПСПП (Valplast),
 ,2600.00 грн.,
 ,- приварка зуба в протез  Valplast ,
 ,320.00 грн.,
 ,ЧСППотечественный(с метилметакрилатом) без гарантии,
 ,1000.00 грн.,
 ,ПСППотечественный (с метилметакрилатом) без гарантии ,
 ,1200.00 грн.,
 , ЧСПП импортный (без метилметакрилата) гарантия 6мес.,
 ,2000.00 грн.,
 , ПСПП импортный (без метилметакрилата) гарантия 6мес.,
 ,2300.00 грн.,
 ,-  индивидуальная ложка для ПСПП,иногда ЧСПП,
 ,300.00 грн.,
 ,С бюгельной дугой : –из металла,
 ,1800.00 грн.,
 , -  из ацеталя,
 ,2200.00 грн.,
 ,-косметический съемный (бабочка), иммедиат протез,
 ,560.00 грн.,
 ,-  иммедиат протез импортный,
 ,650.00 грн.,
 ,Цельнолитой кламмер,
 ,400.00 грн.,
 ,Кламмер -  профлекс,
 ,300.00 грн.,
 , -  из ацеталя,
 ,450.00 грн.,
 ,Армирование свода базиса ,
 ,400.00 грн.,
 ,Мягкая прокладка,
 ,400.00 грн.,
 ,Накусочная пластинка,
 ,480.00 грн.,
 ,Отливка моделей ,
 ,100.00 грн.,
 ,Восковой прогноз (1 зуб),
 ,60.00 грн.,
 ,Фрезеровка абатмента под металлокерамику,
 ,150.00 грн.,
 ,Коррекция высоты прикуса с изготовлением накусочной пластинки ,
 ,800.00 грн.,
 ,1 перелом на съемном протезе  ,
 ,160.00 грн.,
 ,Приварка 1 зуба или 1 кламера  ,
 ,160.00 грн.,
 ,Перебазировка съемного протеза: кабинет ,
 ,240.00 грн.,
 ,Лаборатория,
 ,300.00 грн.,
 ,Каппы,
 , ,
 ,Для отбеливания,
 ,300.00 грн.,
 ,От бруксизма,
 ,600.00 грн.,
 ,Для контактных видов спорта,
 ,960.00 грн.,
 ",http://www.kharkov.info/place/13188,http://www.bella-vista.com.ua,Эстетическая стоматология «Bella Vista»
"Развлечения,Аттракционы","Телефон:,
    ,
            ,
                    ,XXX-XX-XX (показать),        ,
        ,
","Лазерные бои «Штурм» - соревнование на меткость и быстроту реакции. Это спорт, экстрим, а также возможность проявить себя тактиком и стратегом. Игра проводится в уникальном лабиринте площадью 300 м2 , стилизованном под заброшенный инопланетный город. Суть игры состоит в поражении лазерных датчиков на жилете и бластере противников выстрелами из лазерного пистолета. Игра ведется на очки. В отличие от пейнтбола, Вы не испытываете никаких неприятных ощущений при попадании в Вас противников. ...",http://www.kharkov.info/place/5607,http://www.shturm.com.ua/,Лазерные бои «Штурм»
"Развлечения,Ночные клубы, дискотеки,Стриптиз","Телефон:,
    ,
            ,
                    ,XXX-XX-XX (показать),        ,
        ,
","Каждый вечер стрип клуб «Casta» приглашает респектабельных джентльменов погрузиться в загадочный мир эротического танца, полюбоваться на самых красивых девушек Харькова и насладиться эротическим шоу, способным удивить даже самого искушенного эстета. Мужской клуб «Casta» — это cтильный и уютный интерьер, фееричные шоу-программы, строгая конфиденциальность, высочайший профессионализм и внимание персонала гарантируют вам только положительные эмоции.",http://www.kharkov.info/place/5327,http://www.casta-club.com,Стриптиз клуб «Casta Club»
"Развлечения,Развлекательные центры,Семья и дети,Развлечения для детей","Телефон:,
    ,
            ,
                    ,XXX-XX-XX (показать),        ,
        ,
","Ледовая арена «Айс Холл» предоставляет широкий спектр услуг по организации Вашего отдыха. В Вашем распоряжении индивидуальные тренеры-инструкторы по фигурному катанию, персонал арены поможет Вам правильно подобрать инвентарь и коньки. На нашей арене Вы можете необычно провести свой день рождения, корпоративный праздник. Мы можем специально для Вас организовать ледовое шоу и хоккейный матч, где Вы и Ваши друзья смогут принять непосредственное участие.",http://www.kharkov.info/place/3119,http://www.icehall.com.ua,Ледовая арена «Айсхол»
"Развлечения,Ночные клубы, дискотеки","Телефон:,
    ,
            ,
                    ,XXX-XX-XX (показать),        ,
        ,
","Здание бывшего кинотеатра, оно же бывшее ""Disco 2000"". Неприметный вход, работающий гардероб. Огромный по харьковским меркам танцпол в два этажа окруженный обычными столиками. Потоковая танцевальная музыка, много тематических вечеринок от Reggae до Rock.",http://www.kharkov.info/place/1517,,Клуб «Жара Rave Club»
"Развлечения,Развлекательные центры,Спорт и фитнес,Катки","Телефон:,
    ,
            ,
                    ,XXX-XX-XX (показать),        ,
        ,
","«Шато ледо» – это уникальный комплекс, который собрал под своей крышей разные виды развлечения Харькова. Активный отдых, кафе с романтическим интерьером, детский отдых , банкетные залы. Развлечения в Харькове для любителей активного отдыха! Просторный каток с качественными коньками и отличным льдом, работающий ежедневно 10 утра и до 23 вечера. Роллердром с уникальным дизайном помещения. Добро пожаловать в «ШАТО ЛЕДО» на Французском Бульваре! Это лучший способ провести время с друзьями или ...",http://www.kharkov.info/place/1553,http://www.shato-ledo.com.ua/,Развлекательный центр «Шато Ледо»
"Развлечения,Ночные клубы, дискотеки","Телефон:,
    ,
            ,
                    ,XXX-XX-XX (показать),        ,
        ,
","Ночной клуб «PlazMa» удерживает лидирующие позиции в пятерке рейтинговых клубов города. Дизайн и оформление клуба «PlazMa», выполнен с применением технологии LED! К услугам гостей клуба 2 бара с широким выбором алкогольных напитков, коктейльной и кофейной картой, а также полноценное ресторанное обслуживание. Холодные закуски, салаты, горячие блюда — посетители могут выбрать меню на свое усмотрение — от легкого перекуса до сытного ужина. Музыкальный формат – house, electro, r’n’b.",http://www.kharkov.info/place/1540,http://www.plazmaclub.com.ua,Ночной клуб «Plazma»
"Красота и здоровье,Бани и сауны,Развлечения,Боулинги","Телефон:,
    ,
            ,
                    ,XXX-XX-XX (показать),        ,
        ,
","КРЦ «Місто» - это один из крупнейших клубов в Украине  на 2500 посетителей, лучший боулинг Украины, караоке-бар, lounge-bar, суши-бар, стрип-бар, дискотека с тремя танцполами, лучшее место для проведения банкетов, фуршетов и лучшая в городе баня. КРЦ является частью проекта «Город в городе» и занимает площадь 3000 квадратных метров. Кроме вышеупомянутых услуг, гости развлекательного центра могут провести праздничный банкет, устроить в клубе свадьбу или провести корпоративную ...",http://www.kharkov.info/place/1544,http://www.mistoclub.com,Культурно-развлекательный центр «Мiсто»
"Развлечения,Ночные клубы, дискотеки","Телефон:,
    ,
            ,
                    ,XXX-XX-XX (показать),        ,
        ,
","Ночной клуб Holiday уже завоевал сердца многих любителей клубной культуры в Харькове. Если вы не уверены, какую музыку слушать, как отдыхать и куда пойти – вам в Holiday. Музыкальный концепт клуба: качественная европейская танцевальная музыка - от pop, eurodance на главном танцполе до progressive, tecno, trance на танцполе White Bar. Каждый найдет себе развлечение по вкусу и карману. В клубе Holiday действует фейс-контроль и дресс-код. Мы работаем каждый Чт, Пт, Сб, Вс.",http://www.kharkov.info/place/11027,http://club-holiday.com.ua,Ночной клуб «Holiday»
"Развлечения,Развлекательные центры,Торговля,Торговые центры","Телефон:,
    ,
            ,
                    ,XXX-XX-XX (показать),        ,
        ,
","ТРК «Французский бульвар» представлен центром развлечений «Шато-Ледо» с большим ледовым катком на 880 м2 и роллердромом 420 м2. Если Вы любитель активного отдыха - Вам на каток, в бильярд, тир, автотрек. Хотите расслабиться и поиграть - к вашим услугам игровая зона, покер-клуб, компьютерный клуб, 4D киноаттракцион, кофейня «ПАРИЖ». Здесь у нас проводятся детские праздники и турниры, студенческие вечеринки и богемные встречи.,В Развлекательном Центре открылся Первый и единственный в ...",http://www.kharkov.info/place/231,http://www.mall.com.ua,Торгово-развлекательный центр «Французский бульвар»
